meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:10.6780Z,accy_can,-0.801
2025-09-06T18:40:10.6780Z,accx_can,0.113
2025-09-06T18:40:10.6780Z,Steering_Angle,-45.3
2025-09-06T18:40:10.6780Z,aps,21.93
2025-09-06T18:40:10.6780Z,pbrake_r,0.0
2025-09-06T18:40:10.6780Z,pbrake_f,0.0
2025-09-06T18:40:10.6780Z,VBOX_Long_Minutes,-86.62247467041016
2025-09-06T18:40:10.6780Z,VBOX_Lat_Min,33.52934646606445
2025-09-06T18:40:10.6780Z,gear,2.0
2025-09-06T18:40:12.5650Z,accy_can,-0.7464999999999999
2025-09-06T18:40:12.5650Z,VBOX_Lat_Min,33.52934646606445
2025-09-06T18:40:12.5650Z,pbrake_r,0.0
2025-09-06T18:40:12.5650Z,nmot,6492.0
2025-09-06T18:40:12.5650Z,gear,2.0
2025-09-06T18:40:12.5650Z,pbrake_f,0.0
2025-09-06T18:40:12.5650Z,accx_can,0.08399999999999999
2025-09-06T18:40:12.5650Z,Steering_Angle,-39.2
2025-09-06T18:40:12.5650Z,Laptrigger_lapdist_dls,2871.0
2025-09-06T18:40:12.5650Z,VBOX_Long_Minutes,-86.62248992919922
